db,baseline,policy_set,policy_ids,query_id,status,error_type,error_msg,hot_ms,peak_rss_kb,rows,gt_rows,match_gt,cmp_mode,cmp_first_diff_idx,cmp_first_ours,cmp_first_gt,cmp_rows_file_ours,cmp_rows_file_gt,setup_ms,disk_bytes,parallelism_off_verified,scan_mode,scan_mode_reason,allow_density,allow_page_density,policy_eval_ms_total,artifact_load_ms,artifact_bytes_read,allow_build_ms,executor_init_ms_ours,custom_scan_total_ms,custom_scan_overhead_ms,non_customscan_exec_ms,cf_exec_child_next_calls_total,cf_exec_rows_seen_total,cf_exec_rows_pass_total,cf_exec_rows_reject_total,cf_exec_allow_lookup_total,cf_exec_allow_lookup_ms,child_exec_ms,ctid_extract_ms,ctid_to_rid_ms,allow_check_ms,projection_ms,tid_count,tid_fetch_calls,tid_fetch_ms,tid_heap_pages_touched,tid_blocks_touched,tid_offsets_total,tid_pages_read_ms,tid_tuple_extract_ms,tid_heap_fetch_ms,tid_slot_store_ms,tid_visibility_ms,decode_ms,hub_ms,stamp_ms,propagate_ms,sig_ms,project_allowset_ms,prop_build_arcs_ms,prop_ac_ms,prop_scc_ms,sat_ms,sat_sid_count,sat_check_calls,sat_assumptions_total,sat_avg_assumptions,sat_models_total,terms_total,single_hub_ms,two_hop_ms,cmp_summary_build_ms,cmp_checks_total,bin_eval_ms_total,single_table_bin_fastpath_used,bin_ops_total,bins_touched_total,allow_cache_hit,allow_cache_miss,allow_cache_build_ms,proj_sig_count,proj_mask_or_ops,proj_rid_iters
tpch0_1,ours,S_C,"11,12,13,14,15",6,1,,,212.567,176936,1,1,FALSE,canonical_multiset,0,"{""revenue"":2812466.0950}","{""revenue"":554585.6620}",logs/check_fix_nocache/stage03_rows_tpch0_1_ours_S_C_q6_ours.txt,logs/check_fix_nocache/stage03_rows_tpch0_1_rls_index_S_C_q6_gt.txt,414.733,10597814,true,FILTER,dense_allow_set,0.188790,0.999467,0,0,0,0,0,0,0,212.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.626,27.491,0.000,45.555,19.857,2.021,0,0,0,32.334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_C,"11,12,13,14,15",10,1,,,242.905,203788,461,461,TRUE,canonical_multiset,,,,,,414.733,10597814,true,FILTER|TID,dense_allow_set|sparse_allow_set,0.162317|0.093747,0.997337|0.996938,0,0,0,0,0,0,0,242.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.366,31.267,0.000,42.837,19.790,1.974,0,0,0,32.851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_C,"11,12,13,14,15",11,1,,,30.691,46752,2753,2753,TRUE,canonical_multiset,,,,,,414.733,10597814,true,,,,,0,0,0,0,0,0,0,30.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,1601.339,153724,4,4,TRUE,canonical_multiset,,,,,,2349.151,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",3,1,,,90.893,105016,0,0,TRUE,canonical_multiset,,,,,,2349.151,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,907.258,139868,1,1,TRUE,canonical_multiset,,,,,,2349.151,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",10,1,,,212.261,129068,49,49,TRUE,canonical_multiset,,,,,,2349.151,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_D,"11,12,13,14,15,16,17,18,19,20",11,1,,,30.842,22872,0,0,TRUE,canonical_multiset,,,,,,2349.151,73252864,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",1,1,,,34101.879,390240,0,4,FALSE,canonical_multiset,0,<END>,"{""l_returnflag"":""A"",""l_linestatus"":""F"",""sum_qty"":9161.00,""sum_base_price"":13033254.16,""sum_disc_price"":12664359.5779,""sum_charge"":13157265.708201,""avg_qty"":11.3519206939281289,""avg_price"":16150.252986369269,""avg_disc""...",logs/check_fix_nocache/stage03_rows_tpch0_1_ours_S_D_q1_ours.txt,logs/check_fix_nocache/stage03_rows_tpch0_1_rls_index_S_D_q1_gt.txt,808.581,17433677,true,,,,,0,0,0,0,0,0,0,34101.879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.838,54.754,20.326,33796.295,36.651,0.567,0,0,0,143.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",3,1,,,33734.424,371932,0,0,TRUE,canonical_multiset,,,,,,808.581,17433677,true,,,,,0,0,0,0,0,0,0,33734.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.998,54.845,20.160,33426.958,36.585,0.587,0,0,0,143.322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",6,1,,,28562.998,269972,1,1,FALSE,canonical_multiset,0,"{""revenue"":null}","{""revenue"":153513.7319}",logs/check_fix_nocache/stage03_rows_tpch0_1_ours_S_D_q6_ours.txt,logs/check_fix_nocache/stage03_rows_tpch0_1_rls_index_S_D_q6_gt.txt,808.581,17433677,true,,,,,0,0,0,0,0,0,0,28562.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.207,63.540,19.482,28202.091,38.444,0.586,0,0,0,188.889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",10,1,,,31898.541,279132,0,49,FALSE,canonical_multiset,0,<END>,"{""c_custkey"":1025,""c_name"":""Customer#000001025"",""revenue"":27284.1995,""c_acctbal"":3363.46,""n_name"":""INDIA                    "",""c_address"":""3T2A1uo8mCqTeO LTW8atjLBLO12nh6lyl"",""c_phone"":""18-588-456-4616"",""c_comment"":""t...",logs/check_fix_nocache/stage03_rows_tpch0_1_ours_S_D_q10_ours.txt,logs/check_fix_nocache/stage03_rows_tpch0_1_rls_index_S_D_q10_gt.txt,808.581,17433677,true,,,,,0,0,0,0,0,0,0,31898.541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.909,57.039,20.573,31616.022,36.541,0.635,0,0,0,132.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,ours,S_D,"11,12,13,14,15,16,17,18,19,20",11,1,,,30.665,31356,0,0,TRUE,canonical_multiset,,,,,,808.581,17433677,true,,,,,0,0,0,0,0,0,0,30.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.211,0.000,0.000,0.000,0.000,0,0,0,0.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tpch0_1,rls_index,S_E,"21,22,23,24,25",1,1,,,242.741,26456,4,4,TRUE,canonical_multiset,,,,,,1905.639,60514304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_E,"21,22,23,24,25",3,1,,,30.823,128764,1061,1061,TRUE,canonical_multiset,,,,,,1905.639,60514304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_E,"21,22,23,24,25",6,1,,,91.276,146656,1,1,TRUE,canonical_multiset,,,,,,1905.639,60514304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_E,"21,22,23,24,25",10,1,,,61.157,153388,2874,2874,TRUE,canonical_multiset,,,,,,1905.639,60514304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,rls_index,S_E,"21,22,23,24,25",11,1,,,30.779,22200,0,0,TRUE,canonical_multiset,,,,,,1905.639,60514304,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tpch0_1,ours,S_E,"21,22,23,24,25",1,1,,,393.997,186648,4,4,TRUE,canonical_multiset,,,,,,443.587,10611702,true,FILTER,dense_allow_set,0.586354,1.000000,0,0,0,0,0,0,0,393.997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.917,2.836,0.000,0.000,11.343,2.839,0,0,0,0.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
